Genero,Idoso,Casado,Dependentes,Tempo_como_Cliente,Servico_Telefone,Servico_Internet,Servico_Seguranca,Suporte_Tecnico,StreamingTV,Tipo_Contrato,Metodo_Pagamento,Pagamento_Mensal,Total_Pago,Churn
female,1,0,0,15,1,fiber optic,0,0,1,month-to-month,credit card (automatic),89.0,1288.3,0
male,0,1,1,72,1,fiber optic,1,0,1,one year,bank transfer (automatic),106.1,7848.5,0
male,0,0,0,12,1,no,0,0,0,one year,credit card (automatic),20.05,267.0,0
male,0,1,1,72,1,no,0,0,0,two year,bank transfer (automatic),25.2,1798.9,0
male,1,1,0,1,1,fiber optic,0,0,0,month-to-month,electronic check,73.55,73.55,1
female,1,0,0,23,1,fiber optic,1,0,0,month-to-month,bank transfer (automatic),75.4,1643.55,0
male,0,0,0,72,1,dsl,1,1,1,two year,bank transfer (automatic),65.55,4807.45,0
female,0,0,0,26,1,fiber optic,0,0,0,month-to-month,electronic check,80.7,2193.0,0
female,0,0,0,21,1,fiber optic,0,1,1,one year,mailed check,104.55,2239.4,0
male,0,1,0,60,1,no,0,0,0,one year,bank transfer (automatic),24.15,1505.9,0
male,0,0,0,12,1,no,0,0,0,month-to-month,mailed check,20.45,255.35,0
male,0,1,0,16,1,fiber optic,0,0,0,month-to-month,electronic check,75.4,1189.4,0
female,0,1,0,63,1,dsl,1,0,1,one year,credit card (automatic),79.7,4786.15,0
female,1,0,0,22,1,fiber optic,1,0,0,month-to-month,electronic check,81.7,1820.9,0
female,0,1,1,32,1,dsl,1,1,0,month-to-month,bank transfer (automatic),76.3,2404.15,0
female,1,0,0,3,1,fiber optic,0,0,0,month-to-month,electronic check,79.4,205.05,1
female,0,0,0,13,1,fiber optic,0,0,0,month-to-month,electronic check,81.15,952.3,1
female,0,1,1,68,1,fiber optic,0,1,1,two year,credit card (automatic),103.75,7039.45,0
female,0,1,1,30,1,fiber optic,0,0,0,one year,electronic check,86.45,2538.05,0
female,0,0,0,16,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),75.1,1212.85,0
male,0,0,0,33,1,fiber optic,0,1,0,two year,bank transfer (automatic),80.6,2651.1,0
male,0,1,0,72,1,no,0,0,0,two year,credit card (automatic),19.3,1304.8,0
female,1,0,0,4,1,fiber optic,0,0,0,month-to-month,electronic check,84.6,360.1,1
female,0,0,0,12,1,dsl,1,1,0,one year,mailed check,33.6,435.45,0
female,1,1,0,4,1,fiber optic,0,0,1,month-to-month,electronic check,83.25,308.05,0
female,0,1,1,0,1,dsl,1,0,1,two year,mailed check,80.85,80.85,0
female,0,0,0,6,1,fiber optic,1,0,0,month-to-month,electronic check,79.05,434.5,1
female,0,1,0,65,1,fiber optic,0,1,1,one year,credit card (automatic),108.05,7118.9,0
female,0,0,0,15,1,no,0,0,0,month-to-month,mailed check,19.9,320.45,0
female,0,0,1,24,1,no,0,0,0,one year,bank transfer (automatic),21.05,531.55,0
female,0,0,1,13,1,dsl,0,0,0,month-to-month,electronic check,30.15,382.2,0
male,0,0,0,24,1,fiber optic,0,0,0,month-to-month,credit card (automatic),79.85,2001.0,0
female,0,1,0,72,1,dsl,1,1,1,two year,bank transfer (automatic),65.5,4919.7,0
female,0,1,1,54,1,fiber optic,1,0,1,month-to-month,bank transfer (automatic),104.1,5645.8,0
female,0,0,0,3,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),74.4,215.8,1
male,0,1,1,4,1,no,0,0,0,month-to-month,mailed check,20.5,77.6,0
female,1,1,1,32,1,fiber optic,0,0,1,month-to-month,mailed check,91.35,2896.55,0
male,1,0,0,35,1,fiber optic,0,0,1,month-to-month,electronic check,99.05,3395.8,1
male,0,1,1,35,1,no,0,0,0,two year,bank transfer (automatic),20.5,759.35,0
male,1,0,0,2,1,dsl,0,0,0,month-to-month,mailed check,44.95,85.15,1
female,0,0,0,8,1,fiber optic,0,0,0,month-to-month,electronic check,75.6,535.55,0
male,0,0,0,22,1,dsl,1,1,0,month-to-month,mailed check,55.1,1253.15,0
female,0,0,0,15,1,dsl,1,1,0,month-to-month,electronic check,58.95,955.15,0
male,0,0,0,22,1,fiber optic,0,0,1,month-to-month,electronic check,95.1,2162.6,0
male,0,1,0,1,1,dsl,0,0,0,month-to-month,credit card (automatic),44.7,44.7,1
female,0,1,1,71,1,no,0,0,0,two year,bank transfer (automatic),25.45,1813.35,0
male,0,0,0,4,1,dsl,1,0,0,month-to-month,electronic check,56.75,245.15,0
male,0,0,0,25,1,dsl,1,1,0,month-to-month,bank transfer (automatic),81.75,2028.8,0
female,0,1,1,32,1,fiber optic,0,0,1,month-to-month,electronic check,86.1,2723.75,0
male,1,1,0,7,1,dsl,1,0,0,month-to-month,bank transfer (automatic),29.8,220.45,0
male,0,0,0,17,1,no,0,0,0,one year,mailed check,20.5,365.8,0
male,1,1,0,8,1,dsl,1,0,1,month-to-month,bank transfer (automatic),60.9,551.95,0
female,1,0,0,56,1,dsl,1,1,0,two year,bank transfer (automatic),73.25,4054.2,0
male,0,0,0,1,1,dsl,0,0,0,month-to-month,mailed check,45.7,45.7,1
male,1,0,0,8,1,fiber optic,1,1,1,month-to-month,credit card (automatic),100.3,832.35,1
male,0,0,0,7,1,no,0,0,0,month-to-month,electronic check,19.25,112.3,1
male,0,0,1,3,1,no,0,0,0,month-to-month,mailed check,20.85,60.65,0
female,0,0,0,71,1,dsl,1,1,1,two year,credit card (automatic),77.35,5550.1,0
female,0,0,0,2,1,fiber optic,0,0,1,month-to-month,electronic check,96.0,174.8,1
female,0,0,0,1,1,fiber optic,0,0,1,month-to-month,electronic check,90.55,90.55,1
male,0,1,0,49,1,fiber optic,1,0,1,month-to-month,bank transfer (automatic),93.85,4733.1,0
male,0,0,0,58,1,dsl,0,1,1,two year,bank transfer (automatic),70.1,4048.95,0
male,1,1,0,44,1,dsl,0,0,0,month-to-month,electronic check,30.35,1359.7,1
female,0,1,1,59,1,dsl,0,1,1,two year,credit card (automatic),75.95,4542.35,0
male,0,0,0,71,1,fiber optic,1,1,1,two year,electronic check,108.05,7532.15,1
male,0,0,0,1,1,fiber optic,0,0,0,month-to-month,electronic check,69.9,69.9,1
female,0,0,0,11,1,fiber optic,0,0,0,month-to-month,electronic check,75.25,888.65,0
male,1,1,0,62,1,fiber optic,0,0,1,one year,electronic check,103.75,6383.35,1
female,0,1,1,35,1,dsl,1,1,0,one year,bank transfer (automatic),54.95,1916.0,0
female,0,0,0,20,1,no,0,0,0,month-to-month,bank transfer (automatic),19.5,413.0,0
male,0,1,1,40,1,no,0,0,0,two year,mailed check,19.6,808.95,0
female,0,0,0,39,1,dsl,1,0,0,one year,electronic check,47.85,1886.4,0
male,0,0,0,1,1,fiber optic,0,0,0,month-to-month,electronic check,86.6,86.6,1
female,0,1,1,72,1,no,0,0,0,two year,bank transfer (automatic),23.75,1679.25,0
female,1,1,0,33,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),80.6,2656.5,1
female,0,0,0,12,1,dsl,0,0,0,month-to-month,bank transfer (automatic),43.8,540.95,0
male,0,0,0,1,1,no,0,0,0,month-to-month,bank transfer (automatic),19.75,19.75,0
male,0,0,1,27,1,no,0,0,0,month-to-month,mailed check,19.15,537.35,0
male,0,1,1,34,1,no,0,0,0,one year,credit card (automatic),19.6,678.8,0
female,0,1,0,56,1,fiber optic,1,0,0,two year,bank transfer (automatic),80.3,4513.65,0
female,0,0,0,58,1,no,0,0,0,two year,credit card (automatic),24.35,1423.85,0
female,0,1,1,22,1,no,0,0,0,two year,credit card (automatic),25.25,555.4,0
female,0,1,1,10,1,no,0,0,0,two year,credit card (automatic),26.1,225.55,0
male,0,0,0,13,1,no,0,0,0,two year,credit card (automatic),20.0,268.45,0
female,0,0,0,35,1,fiber optic,0,1,0,month-to-month,credit card (automatic),85.3,2917.5,1
female,0,0,0,34,1,fiber optic,0,0,0,month-to-month,credit card (automatic),70.0,2416.1,1
female,1,0,0,4,1,fiber optic,0,0,1,month-to-month,electronic check,94.3,424.45,1
male,0,1,0,72,1,no,0,0,0,two year,bank transfer (automatic),20.7,1492.1,0
male,0,0,0,2,1,dsl,0,1,1,month-to-month,electronic check,70.3,132.4,0
female,0,0,0,7,1,fiber optic,0,0,1,month-to-month,electronic check,95.35,660.9,1
male,1,1,0,27,1,fiber optic,0,0,0,month-to-month,electronic check,75.5,1893.95,1
male,0,1,1,4,1,fiber optic,0,0,0,month-to-month,mailed check,69.55,284.9,0
female,0,0,0,37,1,no,0,0,0,two year,mailed check,19.85,784.25,0
male,0,0,0,21,1,no,0,0,0,month-to-month,mailed check,20.0,417.7,0
female,1,1,0,53,1,fiber optic,0,0,1,one year,credit card (automatic),95.85,5016.25,0
female,0,0,0,18,1,fiber optic,0,1,0,month-to-month,electronic check,90.1,1612.75,1
female,0,0,0,2,1,fiber optic,0,0,0,month-to-month,electronic check,68.95,119.75,1
male,0,1,1,32,1,fiber optic,1,0,1,month-to-month,credit card (automatic),99.55,3204.65,1
male,1,1,0,23,1,no,0,0,0,one year,electronic check,20.75,485.2,0
male,0,0,0,3,1,dsl,1,0,0,month-to-month,mailed check,50.15,160.85,0
female,0,1,1,71,1,dsl,1,1,1,two year,mailed check,58.65,4145.25,0
male,0,0,0,9,1,fiber optic,0,1,1,month-to-month,bank transfer (automatic),95.9,827.45,0
female,0,0,0,1,1,dsl,0,0,0,month-to-month,electronic check,49.5,49.5,0
male,0,1,1,18,1,dsl,0,0,0,month-to-month,electronic check,57.45,990.85,1
male,0,1,1,12,1,dsl,0,0,0,one year,credit card (automatic),53.65,696.35,1
male,0,1,0,71,1,dsl,1,1,0,two year,mailed check,80.1,5585.4,0
female,0,0,0,64,1,no,0,0,0,one year,bank transfer (automatic),24.4,1601.2,0
male,0,0,0,4,1,dsl,0,1,0,month-to-month,electronic check,40.05,162.45,0
female,0,0,0,23,1,no,0,0,0,month-to-month,mailed check,19.5,470.2,0
female,0,1,1,39,1,dsl,1,0,0,month-to-month,credit card (automatic),51.05,2066.0,0
male,0,1,0,28,1,dsl,1,1,0,one year,mailed check,54.35,1426.45,0
female,1,0,0,5,1,fiber optic,0,0,1,month-to-month,electronic check,84.7,392.5,0
female,1,1,0,45,1,fiber optic,0,0,0,month-to-month,electronic check,86.1,3861.45,0
male,0,0,0,37,1,fiber optic,0,0,0,month-to-month,mailed check,70.35,2552.9,0
female,1,1,0,60,1,fiber optic,1,1,1,two year,bank transfer (automatic),110.0,6668.35,0
male,1,0,0,8,1,fiber optic,0,0,1,month-to-month,electronic check,100.6,819.4,1
female,0,0,0,47,1,fiber optic,1,0,1,one year,credit card (automatic),94.9,4615.25,0
male,0,1,1,26,1,fiber optic,0,0,1,month-to-month,electronic check,83.75,2070.6,1
female,1,1,1,3,1,fiber optic,1,1,1,month-to-month,mailed check,88.3,273.75,1
female,0,1,1,50,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),69.75,3557.7,0
male,0,1,1,27,1,dsl,0,1,1,month-to-month,bank transfer (automatic),71.6,1957.1,0
female,1,0,0,8,1,fiber optic,0,0,1,month-to-month,electronic check,92.1,729.95,1
female,0,1,0,62,1,no,0,0,0,two year,bank transfer (automatic),23.65,1416.75,0
female,0,1,0,71,1,dsl,1,1,1,two year,bank transfer (automatic),81.85,5924.4,0
male,0,0,0,66,1,no,0,0,0,two year,mailed check,25.1,1697.7,0
male,0,1,1,68,1,fiber optic,1,1,1,two year,bank transfer (automatic),114.7,7849.85,0
female,0,0,0,13,1,dsl,0,0,1,month-to-month,electronic check,49.15,649.4,0
male,0,1,0,56,1,fiber optic,0,0,0,one year,electronic check,80.9,4557.5,0
male,0,1,0,38,1,fiber optic,1,0,0,month-to-month,electronic check,79.45,3013.05,1
male,1,0,0,14,1,fiber optic,0,0,1,month-to-month,credit card (automatic),90.45,1266.1,1
female,0,0,1,16,1,no,0,0,0,one year,bank transfer (automatic),19.3,360.35,0
female,0,1,1,14,1,fiber optic,0,0,0,month-to-month,electronic check,70.2,1046.5,0
male,0,1,1,32,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),69.75,2347.9,1
female,0,0,0,8,1,dsl,1,1,0,one year,bank transfer (automatic),54.25,447.75,0
female,0,1,1,43,1,fiber optic,0,0,1,month-to-month,bank transfer (automatic),99.3,4209.95,0
female,0,0,0,52,1,dsl,1,1,1,one year,credit card (automatic),74.0,3877.65,0
male,0,0,0,3,1,dsl,0,1,0,month-to-month,mailed check,50.25,152.3,0
male,0,0,0,29,1,no,0,0,0,one year,mailed check,19.8,572.2,0
female,0,0,0,1,1,no,0,0,0,month-to-month,mailed check,19.65,19.65,1
male,1,0,0,12,1,dsl,0,1,0,month-to-month,electronic check,43.65,526.95,1
female,0,1,1,16,1,dsl,0,0,0,month-to-month,credit card (automatic),35.5,552.7,0
female,0,0,0,40,1,dsl,0,1,1,one year,mailed check,80.75,3208.65,0
female,0,0,0,5,1,dsl,0,0,0,month-to-month,electronic check,39.5,210.75,1
male,0,1,0,40,1,fiber optic,0,0,1,month-to-month,bank transfer (automatic),97.1,3706.95,1
female,0,0,0,36,1,no,0,0,0,one year,mailed check,19.55,620.75,0
female,0,0,0,5,1,fiber optic,0,0,0,month-to-month,electronic check,80.0,412.5,1
female,0,0,0,10,1,fiber optic,1,0,1,month-to-month,mailed check,84.7,832.05,1
male,0,1,1,2,1,fiber optic,0,0,1,month-to-month,bank transfer (automatic),89.55,185.55,1
male,0,0,0,23,1,fiber optic,0,1,1,month-to-month,electronic check,90.6,1943.2,1
male,0,1,1,26,1,no,0,0,0,one year,bank transfer (automatic),20.05,505.9,0
female,1,1,0,72,1,fiber optic,1,0,1,two year,electronic check,112.4,8046.85,0
female,0,1,0,34,1,dsl,0,1,0,month-to-month,bank transfer (automatic),50.2,1815.3,0
male,0,0,0,10,1,dsl,1,1,1,month-to-month,bank transfer (automatic),62.25,612.95,0
female,0,0,0,14,1,dsl,1,1,0,one year,mailed check,55.7,795.15,0
female,0,0,0,23,1,fiber optic,1,0,1,month-to-month,bank transfer (automatic),90.05,2169.8,1
male,0,1,0,47,1,no,0,0,0,two year,mailed check,19.65,973.1,0
male,0,1,0,24,1,fiber optic,1,1,0,month-to-month,electronic check,89.25,2210.2,0
male,0,1,0,49,1,fiber optic,0,0,1,month-to-month,bank transfer (automatic),99.05,4853.75,1
male,1,0,0,20,1,dsl,1,1,0,one year,mailed check,54.0,1055.9,0
female,0,0,0,2,1,fiber optic,0,0,0,month-to-month,bank transfer (automatic),69.75,144.55,1
female,0,0,0,2,1,dsl,0,0,0,month-to-month,credit card (automatic),49.05,91.1,1
male,0,0,0,22,1,dsl,0,1,1,two year,bank transfer (automatic),56.75,1304.85,0
male,0,0,0,7,1,fiber optic,0,0,1,month-to-month,bank transfer (automatic),98.05,713.0,1
male,0,0,0,1,1,no,0,0,0,month-to-month,mailed check,21.1,21.1,0
female,0,1,1,59,1,fiber optic,0,1,0,month-to-month,bank transfer (automatic),96.65,5580.8,0
female,0,1,1,58,1,no,0,0,0,one year,credit card (automatic),24.5,1497.9,0
female,0,0,0,41,1,fiber optic,1,1,1,month-to-month,bank transfer (automatic),114.5,4527.45,1
female,1,0,0,59,1,fiber optic,0,0,0,two year,credit card (automatic),79.2,4590.35,0
female,0,1,1,3,1,fiber optic,0,0,0,month-to-month,electronic check,69.55,200.2,0
male,0,0,0,32,1,no,0,0,0,two year,bank transfer (automatic),20.05,614.45,0
male,1,1,0,46,1,fiber optic,0,0,1,month-to-month,electronic check,98.85,4564.9,0
male,0,1,1,0,1,no,0,0,0,two year,mailed check,25.75,25.75,0
male,0,0,0,2,1,fiber optic,0,0,0,month-to-month,electronic check,80.95,171.15,1
female,0,1,1,52,1,no,0,0,0,one year,credit card (automatic),19.6,1012.4,0
female,1,0,0,13,1,fiber optic,0,0,0,month-to-month,electronic check,74.3,940.35,1
female,1,0,0,11,1,fiber optic,0,0,1,month-to-month,bank transfer (automatic),89.7,1047.7,1
male,0,0,0,32,1,fiber optic,1,1,0,month-to-month,bank transfer (automatic),87.65,2766.4,0
male,1,1,0,17,1,fiber optic,0,0,1,month-to-month,credit card (automatic),100.45,1622.45,1
female,0,0,0,16,1,fiber optic,0,0,0,month-to-month,credit card (automatic),74.75,1129.35,0
female,0,0,0,51,1,fiber optic,1,0,1,one year,bank transfer (automatic),107.45,5680.9,0
male,0,0,0,29,1,dsl,0,1,1,one year,bank transfer (automatic),75.35,2243.9,0
male,0,1,0,70,1,dsl,1,1,0,two year,credit card (automatic),64.95,4523.25,0
female,0,1,1,71,1,fiber optic,1,1,0,two year,electronic check,100.45,7159.7,0
male,0,1,1,41,1,dsl,0,0,1,one year,bank transfer (automatic),68.5,2839.95,0
male,0,0,0,1,1,fiber optic,0,0,1,month-to-month,electronic check,80.55,80.55,0
female,0,1,0,7,1,dsl,1,1,1,month-to-month,bank transfer (automatic),81.25,580.1,0
male,0,1,1,25,1,fiber optic,0,0,1,one year,electronic check,90.4,2178.6,1
male,0,1,1,67,1,fiber optic,1,1,0,one year,electronic check,89.55,6038.55,0
male,0,1,1,5,1,dsl,0,1,0,month-to-month,mailed check,55.7,259.4,0
male,0,0,1,15,1,no,0,0,0,month-to-month,electronic check,24.8,324.15,0
female,0,1,1,20,1,no,0,0,0,month-to-month,electronic check,20.0,417.65,0
male,0,1,1,3,1,dsl,0,0,0,month-to-month,mailed check,56.15,168.15,1
male,0,1,1,54,1,fiber optic,0,1,1,one year,electronic check,105.2,5637.85,0
male,0,0,0,42,1,no,0,0,0,one year,mailed check,19.55,839.4,0
female,0,1,0,9,1,fiber optic,0,0,0,month-to-month,electronic check,79.75,769.1,0
female,0,0,0,63,1,fiber optic,0,0,1,two year,bank transfer (automatic),97.45,6253.0,0
female,0,1,0,69,1,no,0,0,0,two year,bank transfer (automatic),24.25,1641.8,0
female,0,0,0,69,1,no,0,0,0,two year,credit card (automatic),24.6,1678.05,0
male,0,1,0,40,1,dsl,0,0,0,month-to-month,mailed check,50.15,2058.5,0
male,0,0,0,60,1,dsl,1,0,0,two year,bank transfer (automatic),39.6,2424.5,0
female,0,0,0,4,1,fiber optic,1,1,0,month-to-month,bank transfer (automatic),94.4,387.2,1
female,1,0,0,71,1,dsl,1,1,1,two year,mailed check,89.85,6293.45,0
female,0,1,0,37,1,fiber optic,0,0,0,month-to-month,credit card (automatic),78.95,2839.65,1
male,0,1,0,32,1,fiber optic,0,0,1,month-to-month,credit card (automatic),98.85,3145.9,0
male,0,0,0,39,1,dsl,0,1,0,two year,credit card (automatic),53.85,2200.7,0
female,0,0,0,38,1,no,0,0,0,one year,electronic check,24.25,914.4,0
male,0,0,0,52,1,fiber optic,0,0,0,two year,credit card (automatic),89.45,4577.75,0
female,0,1,1,48,1,fiber optic,1,0,1,month-to-month,credit card (automatic),105.25,4997.5,0
male,0,1,1,70,1,dsl,1,1,1,two year,bank transfer (automatic),59.5,4144.8,0
male,0,0,0,20,1,fiber optic,0,0,0,month-to-month,credit card (automatic),70.55,1493.55,0
female,0,0,0,50,1,dsl,1,1,1,one year,credit card (automatic),82.5,4179.1,0
female,0,0,0,19,1,dsl,0,0,1,one year,credit card (automatic),44.85,893.55,1
male,0,1,1,25,1,dsl,1,0,0,one year,bank transfer (automatic),61.6,1611.0,0
male,0,0,0,12,1,dsl,0,0,0,month-to-month,bank transfer (automatic),49.05,593.05,0
male,1,1,0,39,1,fiber optic,0,0,1,month-to-month,electronic check,105.65,4284.8,1
male,0,0,0,7,1,fiber optic,0,0,0,month-to-month,mailed check,74.65,544.55,1
female,0,1,1,23,1,dsl,1,1,0,one year,mailed check,66.25,1533.8,0
male,0,0,0,27,1,no,0,0,0,month-to-month,electronic check,19.4,529.8,0
male,1,0,0,47,1,fiber optic,0,0,1,month-to-month,credit card (automatic),86.05,3865.6,0
male,0,1,1,26,1,no,0,0,0,two year,credit card (automatic),19.15,515.75,0
female,0,1,0,14,1,dsl,1,0,1,month-to-month,bank transfer (automatic),64.7,941.0,1
female,1,1,0,11,1,fiber optic,0,1,1,month-to-month,bank transfer (automatic),104.05,1133.65,1
male,0,0,1,2,1,no,0,0,0,month-to-month,mailed check,19.25,48.35,0
female,0,1,1,26,1,fiber optic,1,0,0,month-to-month,electronic check,81.95,2070.05,0
female,1,1,0,72,1,fiber optic,1,1,1,two year,bank transfer (automatic),114.65,8333.95,0
female,0,1,1,63,1,no,0,0,0,two year,credit card (automatic),20.0,1209.25,0
male,0,1,1,71,1,no,0,0,0,two year,mailed check,19.8,1396.25,0
male,0,1,1,11,1,dsl,1,0,1,month-to-month,bank transfer (automatic),65.15,723.35,0
male,1,1,0,14,1,no,0,0,0,one year,mailed check,19.65,228.65,0
female,0,0,1,13,1,dsl,1,1,1,two year,credit card (automatic),88.95,1161.75,0
male,0,0,1,6,1,no,0,0,0,month-to-month,mailed check,20.2,98.35,0
male,1,1,1,11,1,fiber optic,0,0,0,month-to-month,credit card (automatic),75.2,775.3,0
male,0,1,0,18,1,dsl,0,0,0,month-to-month,credit card (automatic),56.8,1074.65,0
male,0,0,0,1,1,dsl,0,0,0,month-to-month,electronic check,35.55,35.55,1
female,0,1,0,32,1,fiber optic,1,0,0,month-to-month,bank transfer (automatic),75.5,2324.7,0
male,0,0,0,29,1,dsl,1,1,0,one year,mailed check,35.6,1072.6,0
female,0,0,0,3,1,dsl,0,0,1,month-to-month,electronic check,60.25,170.5,0
female,0,0,0,2,1,fiber optic,0,0,1,month-to-month,electronic check,95.15,196.9,1
male,0,1,1,13,1,fiber optic,0,0,1,month-to-month,mailed check,96.65,1162.85,1
female,0,0,0,41,1,dsl,0,0,0,month-to-month,electronic check,40.35,1677.85,0
female,0,0,0,1,1,no,0,0,0,month-to-month,electronic check,18.85,18.85,0
male,0,0,0,7,1,dsl,0,0,1,month-to-month,mailed check,54.85,370.4,0
female,0,1,0,52,1,dsl,1,0,1,one year,mailed check,64.3,3410.6,0
female,0,1,1,45,1,no,0,0,0,two year,bank transfer (automatic),24.65,1138.8,0
male,0,1,0,70,1,dsl,0,1,1,two year,credit card (automatic),76.1,5264.25,0
female,0,0,0,53,1,no,0,0,0,two year,mailed check,18.7,1005.7,0
female,1,1,0,62,1,fiber optic,0,0,1,one year,credit card (automatic),97.95,5936.55,0
female,0,1,0,60,1,fiber optic,1,0,0,month-to-month,credit card (automatic),94.1,5475.9,0
female,1,1,0,3,1,fiber optic,0,0,1,month-to-month,electronic check,80.4,224.05,1
female,1,1,0,23,1,fiber optic,1,0,1,month-to-month,electronic check,95.1,2326.05,0
male,0,0,1,1,1,dsl,0,0,0,month-to-month,mailed check,31.35,31.35,1
female,0,0,0,67,1,dsl,1,1,0,one year,bank transfer (automatic),72.35,4991.5,0
female,0,0,0,12,1,fiber optic,0,0,1,month-to-month,bank transfer (automatic),89.75,1052.4,1
female,1,1,0,71,1,dsl,1,1,0,two year,bank transfer (automatic),82.7,5831.2,0
male,0,0,0,25,1,no,0,0,0,one year,credit card (automatic),19.9,510.8,0
female,0,0,0,5,1,dsl,1,0,0,month-to-month,electronic check,53.8,283.95,0
male,0,0,0,26,1,dsl,0,0,0,one year,credit card (automatic),51.55,1295.4,0
male,0,1,1,1,1,no,0,0,0,one year,mailed check,19.65,19.65,0
male,1,0,0,70,1,dsl,0,0,1,one year,credit card (automatic),44.05,3011.65,0
male,0,1,1,72,1,fiber optic,1,1,1,two year,electronic check,114.0,8093.15,0
male,0,1,0,60,1,fiber optic,0,0,1,one year,electronic check,94.4,5610.25,1
female,1,1,1,32,1,fiber optic,0,0,1,month-to-month,electronic check,100.4,3217.65,0
male,0,0,0,1,1,no,0,0,0,month-to-month,electronic check,19.85,19.85,1
female,0,0,0,14,1,dsl,0,0,0,one year,mailed check,54.25,773.2,0
female,0,0,0,13,1,fiber optic,1,0,0,month-to-month,credit card (automatic),80.0,1029.35,0
female,0,0,0,6,1,fiber optic,0,1,1,month-to-month,credit card (automatic),109.9,669.45,1
female,0,0,0,46,1,dsl,1,0,1,two year,mailed check,79.2,3593.8,0
male,0,0,0,15,1,fiber optic,0,1,1,month-to-month,electronic check,101.35,1553.95,1
male,1,1,0,43,1,fiber optic,0,1,1,month-to-month,electronic check,94.3,3953.15,0
male,0,0,0,39,1,dsl,0,1,0,two year,bank transfer (automatic),49.8,1971.15,0
male,1,0,0,21,1,dsl,0,0,1,month-to-month,bank transfer (automatic),60.05,1236.15,1
male,0,0,0,57,1,dsl,1,0,1,month-to-month,electronic check,53.75,3196.0,0
female,0,1,0,53,1,fiber optic,0,1,1,one year,electronic check,93.45,4872.2,0
